2.87995e+00, { 1.3e-03 } ,9.75739e-04, { 8.3e-07 } ,2.75965e-03, { 2.0e-06 } ,1.40788e-03, { 1.3e-05 } ,2.20923e-03, { 1.4e-06 } ,4.90112e-02, { 2.4e-05 } ,4.03183e-04, { 4.8e-07 } ,1.56201e-05, { 1.1e-07 } ,8.00549e-01, { 7.8e-04 } ,1.04359e+03, { 9.0e-01 } ,1.30360e+03, { 1.0e+00 } ,'Q13C.1a Step10' run on 22 February 2023 at 15:09, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13417.RUN
2.32230e+00, { 1.0e-03 } ,8.87089e-04, { 8.9e-07 } ,4.45472e-03, { 4.4e-06 } ,1.31164e-03, { 1.3e-05 } ,3.58918e-03, { 2.1e-06 } ,2.41545e-02, { 1.7e-05 } ,1.73245e-04, { 3.4e-07 } ,1.34205e-05, { 9.9e-08 } ,8.05704e-01, { 9.2e-04 } ,5.21312e+02, { 5.6e-01 } ,6.47027e+02, { 4.7e-01 } ,'Q102C.1a Step 3' run on 28 February 2023 at 11:08, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13446.RUN
3.09548e+00, { 1.3e-03 } ,7.17025e-04, { 7.6e-07 } ,7.79745e-04, { 1.5e-06 } ,1.07867e-03, { 1.2e-05 } ,6.32290e-04, { 8.5e-07 } ,7.35320e-02, { 3.6e-05 } ,4.53165e-04, { 5.9e-07 } ,1.35158e-05, { 1.1e-07 } ,8.10893e-01, { 1.9e-03 } ,3.96986e+03, { 7.9e+00 } ,4.89566e+03, { 6.9e+00 } ,'Q102C.1a Step 4' run on 28 February 2023 at 11:25, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13447.RUN
2.25874e+00, { 7.7e-04 } ,6.75417e-04, { 7.5e-07 } ,2.43213e-03, { 3.0e-06 } ,1.01887e-03, { 1.4e-05 } ,1.92597e-03, { 1.4e-06 } ,3.77605e-02, { 1.9e-05 } ,2.18429e-04, { 4.1e-07 } ,1.34746e-05, { 9.2e-08 } ,7.91886e-01, { 1.1e-03 } ,9.28712e+02, { 1.2e+00 } ,1.17278e+03, { 9.6e-01 } ,'Q102C.1a Step 5' run on 28 February 2023 at 11:41, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13448.RUN
1.87126e+00, { 7.9e-04 } ,4.96457e-04, { 6.1e-07 } ,1.13226e-03, { 1.1e-06 } ,7.71660e-04, { 1.5e-05 } ,9.14034e-04, { 7.7e-07 } ,3.69922e-02, { 2.2e-05 } ,2.21804e-04, { 3.4e-07 } ,1.34428e-05, { 1.1e-07 } ,8.07263e-01, { 1.0e-03 } ,1.65267e+03, { 1.8e+00 } ,2.04725e+03, { 1.9e+00 } ,'Q102C.1a Step 6' run on 28 February 2023 at 11:58, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13449.RUN
2.18005e+00, { 7.6e-04 } ,6.07100e-04, { 5.6e-07 } ,1.44491e-03, { 2.4e-06 } ,9.21466e-04, { 1.4e-05 } ,1.15738e-03, { 1.1e-06 } ,4.06336e-02, { 2.6e-05 } ,2.44293e-04, { 4.7e-07 } ,1.36773e-05, { 1.0e-07 } ,8.01006e-01, { 1.5e-03 } ,1.50878e+03, { 2.5e+00 } ,1.88361e+03, { 1.8e+00 } ,'Q102C.1a Step 7' run on 28 February 2023 at 12:14, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13450.RUN
2.16619e+00, { 9.2e-04 } ,6.82365e-04, { 7.1e-07 } ,1.92905e-03, { 1.6e-06 } ,1.02316e-03, { 1.5e-05 } ,1.52570e-03, { 1.2e-06 } ,3.66087e-02, { 2.2e-05 } ,2.28757e-04, { 4.0e-07 } ,1.36976e-05, { 1.1e-07 } ,7.90907e-01, { 9.0e-04 } ,1.12293e+03, { 1.0e+00 } ,1.41980e+03, { 1.3e+00 } ,'Q102C.1a Step 8' run on 28 February 2023 at 12:31, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13451.RUN
1.68757e+00, { 7.0e-04 } ,6.09473e-04, { 6.5e-07 } ,2.10833e-03, { 1.4e-06 } ,9.12837e-04, { 1.3e-05 } ,1.66823e-03, { 1.3e-06 } ,2.43571e-02, { 1.7e-05 } ,1.76646e-04, { 3.4e-07 } ,1.39863e-05, { 1.0e-07 } ,7.91254e-01, { 8.3e-04 } ,8.00428e+02, { 6.4e-01 } ,1.01159e+03, { 9.0e-01 } ,'Q102C.1a Step 9' run on 28 February 2023 at 12:47, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13452.RUN
1.69764e+00, { 6.7e-04 } ,6.98384e-04, { 7.7e-07 } ,2.91339e-03, { 1.8e-06 } ,1.02197e-03, { 1.4e-05 } ,2.31010e-03, { 1.9e-06 } ,1.91463e-02, { 1.7e-05 } ,2.39105e-04, { 4.1e-07 } ,1.39098e-05, { 1.0e-07 } ,7.92927e-01, { 8.1e-04 } ,5.82704e+02, { 4.3e-01 } ,7.34878e+02, { 6.6e-01 } ,'Q102C.1a Step 10' run on 28 February 2023 at 13:05, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13453.RUN
1.08265e+00, { 4.1e-04 } ,2.79941e-04, { 4.5e-07 } ,2.55102e-04, { 4.4e-07 } ,4.22258e-04, { 1.4e-05 } ,2.02494e-04, { 3.9e-07 } ,2.92856e-02, { 2.2e-05 } ,1.84916e-04, { 3.3e-07 } ,1.37066e-05, { 1.1e-07 } ,7.93779e-01, { 2.0e-03 } ,4.24398e+03, { 7.4e+00 } ,5.34655e+03, { 1.1e+01 } ,'Q102C.1b Step 3' run on 28 February 2023 at 15:04, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13456.RUN
3.49550e+00, { 1.6e-03 } ,7.18371e-04, { 7.5e-07 } ,2.61384e-04, { 5.2e-07 } ,1.13046e-03, { 1.3e-05 } ,2.08191e-04, { 6.2e-07 } ,8.45108e-02, { 4.2e-05 } ,4.84331e-04, { 5.9e-07 } ,1.38066e-05, { 1.1e-07 } ,7.96496e-01, { 2.8e-03 } ,1.33731e+04, { 2.7e+01 } ,1.67899e+04, { 5.0e+01 } ,'Q102C.1b Step 4' run on 28 February 2023 at 15:20, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13457.RUN
2.45627e+00, { 1.0e-03 } ,5.30280e-04, { 6.1e-07 } ,3.41455e-04, { 5.1e-07 } ,8.11662e-04, { 1.5e-05 } ,2.70987e-04, { 5.8e-07 } ,5.73656e-02, { 2.8e-05 } ,3.02075e-04, { 4.5e-07 } ,1.40869e-05, { 1.1e-07 } ,7.93623e-01, { 2.1e-03 } ,7.19354e+03, { 1.1e+01 } ,9.06417e+03, { 2.0e+01 } ,'Q102C.1b Step 5' run on 28 February 2023 at 15:37, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13458.RUN
2.29165e+00, { 8.4e-04 } ,5.20502e-04, { 5.3e-07 } ,3.59169e-04, { 6.6e-07 } ,8.27993e-04, { 1.4e-05 } ,2.84738e-04, { 4.4e-07 } ,5.13150e-02, { 3.1e-05 } ,2.65056e-04, { 4.5e-07 } ,1.39814e-05, { 9.9e-08 } ,7.92768e-01, { 1.9e-03 } ,6.38042e+03, { 1.2e+01 } ,8.04828e+03, { 1.3e+01 } ,'Q102C.1b Step 6' run on 28 February 2023 at 15:53, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13459.RUN
2.53047e+00, { 1.1e-03 } ,5.99278e-04, { 6.6e-07 } ,4.24859e-04, { 5.9e-07 } ,9.03706e-04, { 1.5e-05 } ,3.37258e-04, { 5.8e-07 } ,5.42307e-02, { 2.9e-05 } ,2.94302e-04, { 4.6e-07 } ,1.42459e-05, { 1.1e-07 } ,7.93812e-01, { 1.8e-03 } ,5.95601e+03, { 8.6e+00 } ,7.50305e+03, { 1.3e+01 } ,'Q102C.1b Step 7' run on 28 February 2023 at 16:10, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13460.RUN
1.81285e+00, { 7.7e-04 } ,4.79952e-04, { 6.3e-07 } ,4.30285e-04, { 6.5e-07 } ,7.31412e-04, { 1.4e-05 } ,3.41656e-04, { 5.4e-07 } ,3.80616e-02, { 2.1e-05 } ,2.22984e-04, { 3.8e-07 } ,1.38774e-05, { 1.2e-07 } ,7.94022e-01, { 1.7e-03 } ,4.21314e+03, { 6.6e+00 } ,5.30607e+03, { 8.6e+00 } ,'Q102C.1b Step 8' run on 28 February 2023 at 16:26, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13461.RUN
1.16539e+00, { 4.8e-04 } ,3.57147e-04, { 5.1e-07 } ,4.72091e-04, { 6.1e-07 } ,5.76692e-04, { 1.4e-05 } ,3.73272e-04, { 5.5e-07 } ,2.41927e-02, { 1.9e-05 } ,1.68445e-04, { 2.8e-07 } ,1.40059e-05, { 1.1e-07 } ,7.90678e-01, { 1.6e-03 } ,2.46857e+03, { 3.3e+00 } ,3.12210e+03, { 4.8e+00 } ,'Q102C.1b Step 9' run on 28 February 2023 at 16:42, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13462.RUN
1.28781e+00, { 5.2e-04 } ,4.36258e-04, { 5.8e-07 } ,7.91916e-04, { 6.4e-07 } ,6.41464e-04, { 1.4e-05 } ,6.25168e-04, { 6.7e-07 } ,2.68665e-02, { 1.8e-05 } ,2.58744e-04, { 4.5e-07 } ,1.44265e-05, { 1.0e-07 } ,7.89438e-01, { 1.1e-03 } ,1.62620e+03, { 1.5e+00 } ,2.05994e+03, { 2.4e+00 } ,'Q102C.1b Step 10' run on 28 February 2023 at 17:01, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13463.RUN
1.43118e+00, { 6.3e-04 } ,3.27447e-04, { 4.8e-07 } ,3.19466e-04, { 4.6e-07 } ,5.16465e-04, { 1.3e-05 } ,2.54022e-04, { 4.9e-07 } ,3.41822e-02, { 2.3e-05 } ,2.26565e-04, { 4.1e-07 } ,1.31253e-05, { 8.7e-08 } ,7.95147e-01, { 1.9e-03 } ,4.47991e+03, { 6.8e+00 } ,5.63406e+03, { 1.1e+01 } ,'Q102C.1c Step 4' run on 01 March 2023 at 15:29, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13469.RUN
1.68136e+00, { 7.0e-04 } ,3.97109e-04, { 4.7e-07 } ,4.67745e-04, { 5.9e-07 } ,5.94443e-04, { 1.5e-05 } ,3.71041e-04, { 5.3e-07 } ,3.88969e-02, { 2.2e-05 } ,2.35565e-04, { 4.2e-07 } ,1.34997e-05, { 1.1e-07 } ,7.93256e-01, { 1.5e-03 } ,3.59461e+03, { 4.8e+00 } ,4.53146e+03, { 6.7e+00 } ,'Q102C.1c Step 5' run on 01 March 2023 at 15:46, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13470.RUN
1.13089e+00, { 4.7e-04 } ,2.78360e-04, { 4.9e-07 } ,2.40239e-04, { 5.2e-07 } ,4.36997e-04, { 1.3e-05 } ,1.89417e-04, { 3.7e-07 } ,2.59551e-02, { 1.8e-05 } ,1.56664e-04, { 2.6e-07 } ,1.32354e-05, { 9.6e-08 } ,7.88453e-01, { 2.3e-03 } ,4.70735e+03, { 1.0e+01 } ,5.97037e+03, { 1.2e+01 } ,'Q102C.1c Step 6' run on 01 March 2023 at 16:02, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13471.RUN
9.76705e-01, { 3.8e-04 } ,2.68759e-04, { 4.7e-07 } ,2.85981e-04, { 4.5e-07 } ,4.09201e-04, { 1.4e-05 } ,2.26597e-04, { 4.3e-07 } ,2.10142e-02, { 1.7e-05 } ,1.35063e-04, { 3.4e-07 } ,1.37672e-05, { 1.1e-07 } ,7.92351e-01, { 2.0e-03 } ,3.41528e+03, { 5.6e+00 } ,4.31032e+03, { 8.4e+00 } ,'Q102C.1c Step 7' run on 01 March 2023 at 16:18, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13472.RUN
1.88728e+00, { 7.9e-04 } ,5.84428e-04, { 6.6e-07 } ,9.89116e-04, { 9.8e-07 } ,8.82165e-04, { 1.5e-05 } ,7.93742e-04, { 7.9e-07 } ,3.91694e-02, { 2.5e-05 } ,3.10125e-04, { 4.6e-07 } ,1.35491e-05, { 1.0e-07 } ,8.02476e-01, { 1.1e-03 } ,1.90804e+03, { 2.1e+00 } ,2.37770e+03, { 2.6e+00 } ,'Q102C.1c Step 10' run on 01 March 2023 at 17:11, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13475.RUN
1.75616e+00, { 7.6e-04 } ,4.10101e-04, { 5.6e-07 } ,3.26825e-04, { 5.9e-07 } ,6.25629e-04, { 1.5e-05 } ,2.61821e-04, { 4.3e-07 } ,4.39817e-02, { 2.6e-05 } ,2.77354e-04, { 4.6e-07 } ,1.33283e-05, { 8.4e-08 } ,8.01106e-01, { 2.0e-03 } ,5.37339e+03, { 1.0e+01 } ,6.70747e+03, { 1.1e+01 } ,'Q13C.1b Step 4' run on 02 March 2023 at 10:57, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13479.RUN
1.13873e+00, { 4.6e-04 } ,2.81915e-04, { 4.6e-07 } ,3.93246e-04, { 6.3e-07 } ,4.34507e-04, { 1.4e-05 } ,3.13195e-04, { 5.1e-07 } ,2.65092e-02, { 1.9e-05 } ,1.68709e-04, { 3.5e-07 } ,1.35270e-05, { 1.0e-07 } ,7.96436e-01, { 1.8e-03 } ,2.89573e+03, { 4.8e+00 } ,3.63586e+03, { 6.1e+00 } ,'Q13C.1b Step 5' run on 02 March 2023 at 11:13, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13480.RUN
2.77668e+00, { 8.8e-04 } ,7.31919e-04, { 7.4e-07 } ,4.89429e-04, { 1.4e-06 } ,1.06711e-03, { 1.4e-05 } ,3.97628e-04, { 1.0e-06 } ,7.79400e-02, { 3.5e-05 } ,4.22746e-04, { 5.5e-07 } ,1.38648e-05, { 9.9e-08 } ,8.12431e-01, { 3.1e-03 } ,5.67330e+03, { 1.6e+01 } ,6.98311e+03, { 1.8e+01 } ,'Q13C.1c Step 3' run on 02 March 2023 at 15:15, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13488.RUN
7.38493e+00, { 3.0e-03 } ,1.64800e-03, { 1.1e-06 } ,2.87809e-04, { 1.1e-06 } ,2.47395e-03, { 1.4e-05 } ,2.34222e-04, { 9.2e-07 } ,1.94606e-01, { 8.3e-05 } ,9.79191e-04, { 8.7e-07 } ,1.38046e-05, { 1.0e-07 } ,8.13810e-01, { 4.4e-03 } ,2.56591e+04, { 9.7e+01 } ,3.15296e+04, { 1.3e+02 } ,'Q13C.1c Step 3' run on 02 March 2023 at 15:31, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13489.RUN
3.04201e+00, { 1.2e-03 } ,6.97901e-04, { 5.8e-07 } ,2.54959e-04, { 8.3e-07 } ,1.08471e-03, { 1.4e-05 } ,2.02390e-04, { 6.4e-07 } ,7.67362e-02, { 3.9e-05 } ,3.76099e-04, { 5.0e-07 } ,1.41528e-05, { 1.1e-07 } ,7.93814e-01, { 3.6e-03 } ,1.19314e+04, { 3.9e+01 } ,1.50305e+04, { 4.8e+01 } ,'Q13C.1c Step 5' run on 02 March 2023 at 15:47, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13490.RUN
3.83197e+00, { 1.7e-03 } ,8.57364e-04, { 7.6e-07 } ,3.02151e-04, { 9.9e-07 } ,1.32505e-03, { 1.4e-05 } ,2.45835e-04, { 5.9e-07 } ,9.13302e-02, { 4.6e-05 } ,4.31072e-04, { 5.4e-07 } ,1.40389e-05, { 1.1e-07 } ,8.13616e-01, { 3.3e-03 } ,1.26823e+04, { 4.2e+01 } ,1.55876e+04, { 3.8e+01 } ,'Q13C.1c Step 6' run on 02 March 2023 at 16:03, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13491.RUN
4.58167e+00, { 2.0e-03 } ,1.05358e-03, { 1.1e-06 } ,4.10359e-04, { 8.4e-07 } ,1.60262e-03, { 1.5e-05 } ,3.27662e-04, { 7.8e-07 } ,1.06011e-01, { 5.7e-05 } ,4.86844e-04, { 6.9e-07 } ,1.43142e-05, { 1.0e-07 } ,7.98476e-01, { 2.5e-03 } ,1.11650e+04, { 2.3e+01 } ,1.39829e+04, { 3.4e+01 } ,'Sample Name' run on 02 March 2023 at 16:20, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13492.RUN
3.51156e+00, { 1.2e-03 } ,9.12687e-04, { 7.7e-07 } ,4.84594e-04, { 6.6e-07 } ,1.37183e-03, { 1.5e-05 } ,3.87176e-04, { 6.5e-07 } ,8.11382e-02, { 4.2e-05 } ,4.01192e-04, { 5.8e-07 } ,1.44902e-05, { 1.0e-07 } ,7.98969e-01, { 1.7e-03 } ,7.24639e+03, { 1.0e+01 } ,9.06967e+03, { 1.5e+01 } ,'Q13C.1c Step 8' run on 02 March 2023 at 16:35, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13493.RUN
1.81914e+00, { 7.9e-04 } ,5.68986e-04, { 6.0e-07 } ,5.09006e-04, { 6.9e-07 } ,8.56782e-04, { 1.4e-05 } ,4.06104e-04, { 7.7e-07 } ,4.20649e-02, { 2.1e-05 } ,2.92673e-04, { 3.8e-07 } ,1.41993e-05, { 1.1e-07 } ,7.97837e-01, { 1.9e-03 } ,3.57390e+03, { 5.1e+00 } ,4.47948e+03, { 8.7e+00 } ,'Q13C.1c Step 9' run on 02 March 2023 at 16:52, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13494.RUN
1.17653e+00, { 5.4e-04 } ,3.27712e-04, { 5.4e-07 } ,1.49476e-04, { 3.5e-07 } ,5.43895e-04, { 1.4e-05 } ,1.20962e-04, { 3.4e-07 } ,3.58170e-02, { 2.2e-05 } ,7.62443e-04, { 8.1e-07 } ,1.26688e-05, { 9.9e-08 } ,8.09238e-01, { 3.0e-03 } ,7.87102e+03, { 1.9e+01 } ,9.72646e+03, { 2.8e+01 } ,'TVP1-7b st3' run on 03 March 2023 at 11:11, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13498.RUN
3.02226e+00, { 1.6e-03 } ,7.61386e-04, { 8.1e-07 } ,2.16913e-04, { 4.8e-07 } ,1.15520e-03, { 1.4e-05 } ,1.78152e-04, { 4.8e-07 } ,8.39633e-02, { 4.6e-05 } ,3.40518e-03, { 2.3e-06 } ,1.25524e-05, { 1.1e-07 } ,8.21305e-01, { 2.9e-03 } ,1.39331e+04, { 3.2e+01 } ,1.69645e+04, { 4.6e+01 } ,'TVP1-7b st4' run on 03 March 2023 at 11:26, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13499.RUN
1.72373e+00, { 7.0e-04 } ,4.67013e-04, { 6.0e-07 } ,3.25162e-04, { 4.9e-07 } ,6.83127e-04, { 1.4e-05 } ,2.68789e-04, { 5.2e-07 } ,4.22959e-02, { 2.3e-05 } ,5.41397e-03, { 3.4e-06 } ,1.29011e-05, { 1.0e-07 } ,8.26632e-01, { 2.0e-03 } ,5.30116e+03, { 8.3e+00 } ,6.41296e+03, { 1.3e+01 } ,'EVP1-7b st5' run on 03 March 2023 at 11:44, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13500.RUN
1.11871e+00, { 4.6e-04 } ,4.92724e-04, { 5.2e-07 } ,6.31509e-04, { 6.8e-07 } ,7.03314e-04, { 1.3e-05 } ,5.26794e-04, { 7.3e-07 } ,2.29438e-02, { 1.6e-05 } ,1.35240e-02, { 7.0e-06 } ,1.29382e-05, { 1.0e-07 } ,8.34183e-01, { 1.5e-03 } ,1.77149e+03, { 2.0e+00 } ,2.12363e+03, { 3.1e+00 } ,'TVP1-7b st6' run on 03 March 2023 at 11:59, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13501.RUN
1.73692e+00, { 8.3e-04 } ,5.37562e-04, { 7.2e-07 } ,2.83735e-04, { 5.4e-07 } ,7.95709e-04, { 1.4e-05 } ,2.34748e-04, { 4.9e-07 } ,4.20980e-02, { 2.5e-05 } ,3.04855e-03, { 2.3e-06 } ,1.37198e-05, { 9.6e-08 } ,8.27351e-01, { 2.3e-03 } ,6.12163e+03, { 1.2e+01 } ,7.39907e+03, { 1.6e+01 } ,'TVP1-7b st8' run on 03 March 2023 at 12:40, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13503.RUN
2.00395e+00, { 7.6e-04 } ,6.53249e-04, { 7.4e-07 } ,2.80509e-04, { 4.1e-07 } ,9.70637e-04, { 1.2e-05 } ,2.32041e-04, { 4.6e-07 } ,4.89151e-02, { 2.5e-05 } ,1.33229e-03, { 1.2e-06 } ,1.35968e-05, { 1.0e-07 } ,8.27213e-01, { 2.0e-03 } ,7.14398e+03, { 1.1e+01 } ,8.63620e+03, { 1.8e+01 } ,'TVP1-7b st9' run on 03 March 2023 at 12:56, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13504.RUN
4.38255e+00, { 2.2e-03 } ,1.47254e-03, { 1.2e-06 } ,5.16394e-04, { 8.0e-07 } ,2.16050e-03, { 1.5e-05 } ,4.27639e-04, { 7.2e-07 } ,1.10184e-01, { 5.8e-05 } ,2.75385e-03, { 1.9e-06 } ,1.37050e-05, { 1.0e-07 } ,8.28125e-01, { 1.9e-03 } ,8.48683e+03, { 1.4e+01 } ,1.02482e+04, { 1.8e+01 } ,'TVP1-7b st10' run on 03 March 2023 at 13:10, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13505.RUN
1.74169e+00, { 6.4e-04 } ,5.25963e-04, { 6.1e-07 } ,2.38136e-04, { 4.1e-07 } ,8.15902e-04, { 1.3e-05 } ,1.93832e-04, { 3.6e-07 } ,4.64093e-02, { 2.8e-05 } ,9.67417e-04, { 9.9e-07 } ,1.22855e-05, { 1.0e-07 } ,8.13955e-01, { 2.1e-03 } ,7.31385e+03, { 1.3e+01 } ,8.98556e+03, { 1.7e+01 } ,'TVP1-7d Step 4' run on 08 March 2023 at 11:09, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13520.RUN
2.27739e+00, { 8.8e-04 } ,5.28912e-04, { 6.2e-07 } ,2.75590e-04, { 5.7e-07 } ,8.37131e-04, { 1.5e-05 } ,2.24765e-04, { 4.6e-07 } ,4.53647e-02, { 2.5e-05 } ,2.78962e-03, { 2.1e-06 } ,1.27170e-05, { 1.1e-07 } ,8.15577e-01, { 2.4e-03 } ,8.26368e+03, { 1.7e+01 } ,1.01323e+04, { 2.1e+01 } ,'TVP1-7d Step 5' run on 08 March 2023 at 11:25, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13521.RUN
3.06438e+00, { 1.1e-03 } ,3.15098e-04, { 4.3e-07 } ,1.37806e-04, { 3.9e-07 } ,5.37119e-04, { 1.4e-05 } ,1.13325e-04, { 3.7e-07 } ,3.16397e-02, { 1.9e-05 } ,1.17346e-04, { 3.4e-07 } ,1.29429e-05, { 9.1e-08 } ,8.22352e-01, { 3.5e-03 } ,2.22369e+04, { 6.3e+01 } ,2.70407e+04, { 8.8e+01 } ,'Q5C.3a Step 7' run on 09 March 2023 at 12:01, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13543.RUN
4.80984e+00, { 2.2e-03 } ,3.86673e-04, { 6.5e-07 } ,1.98039e-04, { 5.7e-07 } ,7.14004e-04, { 1.5e-05 } ,1.59987e-04, { 5.3e-07 } ,3.72799e-02, { 2.0e-05 } ,1.84297e-04, { 3.9e-07 } ,1.31092e-05, { 1.0e-07 } ,8.07855e-01, { 3.6e-03 } ,2.42873e+04, { 7.1e+01 } ,3.00639e+04, { 1.0e+02 } ,'Q5C.3a Step 8' run on 09 March 2023 at 12:16, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_13544.RUN
