7.57437e-02, { 3.3e-05 } ,6.09313e-05, { 2.0e-07 } ,1.63372e-04, { 3.2e-07 } ,8.37433e-05, { 1.3e-05 } ,1.40831e-04, { 3.4e-07 } ,4.48889e-04, { 1.3e-05 } ,2.96974e-04, { 3.8e-07 } ,1.34703e-05, { 1.1e-07 } ,3.56612e-04, { 5.1e-07 } ,3.49908e-04, { 4.5e-07 } ,1.25876e+00, { 3.6e-02 } ,8.62026e-01, { 2.7e-03 } ,4.63628e+02, { 9.3e-01 } ,5.37835e+02, { 1.3e+00 } ,'E117 st2' run on 27 September 2022 at 15:52, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12923.RUN
2.95662e-01, { 1.2e-04 } ,1.75852e-04, { 2.8e-07 } ,8.36885e-04, { 7.4e-07 } ,2.20212e-04, { 1.3e-05 } ,7.10401e-04, { 8.6e-07 } ,4.61255e-04, { 1.3e-05 } ,2.19907e-04, { 3.4e-07 } ,1.26025e-05, { 8.7e-08 } ,3.72753e-04, { 5.4e-07 } ,2.60572e-04, { 4.2e-07 } ,1.23743e+00, { 3.6e-02 } ,8.48864e-01, { 1.3e-03 } ,3.53288e+02, { 3.4e-01 } ,4.16190e+02, { 5.3e-01 } ,'E117 st3' run on 28 September 2022 at 10:23, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12924.RUN
9.57170e-02, { 4.3e-05 } ,8.78602e-05, { 2.1e-07 } ,1.74345e-04, { 3.3e-07 } ,8.43353e-05, { 1.5e-05 } ,1.48762e-04, { 3.1e-07 } ,5.78645e-04, { 1.3e-05 } ,2.02857e-04, { 4.4e-07 } ,1.26051e-05, { 9.3e-08 } ,4.80085e-04, { 6.1e-07 } ,2.39805e-04, { 4.1e-07 } ,1.20530e+00, { 2.6e-02 } ,8.53264e-01, { 2.4e-03 } ,5.49010e+02, { 1.1e+00 } ,6.43423e+02, { 1.4e+00 } ,'E117 st4' run on 28 September 2022 at 10:41, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12925.RUN
1.03679e-01, { 5.0e-05 } ,1.74912e-04, { 3.4e-07 } ,1.98005e-04, { 4.3e-07 } ,2.60200e-04, { 1.6e-05 } ,1.69276e-04, { 3.1e-07 } ,6.06580e-04, { 1.7e-05 } ,2.67472e-04, { 5.0e-07 } ,1.32590e-05, { 1.1e-07 } ,4.82287e-04, { 7.2e-07 } ,3.16553e-04, { 5.1e-07 } ,1.25772e+00, { 3.4e-02 } ,8.54908e-01, { 2.4e-03 } ,5.23621e+02, { 1.2e+00 } ,6.12488e+02, { 1.2e+00 } ,'E117 st5' run on 28 September 2022 at 10:58, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12926.RUN
1.15204e-01, { 6.1e-05 } ,6.16089e-04, { 8.2e-07 } ,2.48087e-04, { 4.1e-07 } ,7.53454e-04, { 1.4e-05 } ,2.11434e-04, { 4.1e-07 } ,5.41546e-04, { 1.4e-05 } ,4.30431e-04, { 6.1e-07 } ,1.32740e-05, { 1.1e-07 } ,4.55720e-04, { 7.0e-07 } ,5.04072e-04, { 6.5e-07 } ,1.18833e+00, { 3.1e-02 } ,8.52255e-01, { 2.2e-03 } ,4.64368e+02, { 8.1e-01 } ,5.44870e+02, { 1.1e+00 } ,'E117 st6' run on 28 September 2022 at 11:17, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12927.RUN
2.28943e-01, { 9.9e-05 } ,5.03810e-03, { 2.6e-06 } ,3.96350e-04, { 5.4e-07 } ,6.17971e-03, { 1.5e-05 } ,3.44084e-04, { 4.1e-07 } ,1.55855e-03, { 1.5e-05 } ,2.63447e-03, { 1.8e-06 } ,1.38179e-05, { 1.0e-07 } ,1.25777e-03, { 1.1e-06 } ,3.04622e-03, { 2.0e-06 } ,1.23914e+00, { 1.2e-02 } ,8.68131e-01, { 1.6e-03 } ,5.77628e+02, { 8.3e-01 } ,6.65370e+02, { 8.4e-01 } ,'E117 st7' run on 28 September 2022 at 11:34, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12928.RUN
3.14077e-01, { 1.5e-04 } ,2.09943e-03, { 1.6e-06 } ,8.15640e-04, { 9.1e-07 } ,2.57445e-03, { 1.4e-05 } ,7.02138e-04, { 8.1e-07 } ,8.82708e-04, { 1.5e-05 } ,1.10396e-03, { 9.9e-07 } ,1.34424e-05, { 1.2e-07 } ,7.27818e-04, { 7.4e-07 } ,1.28375e-03, { 1.1e-06 } ,1.21281e+00, { 2.1e-02 } ,8.60843e-01, { 1.4e-03 } ,3.85068e+02, { 4.7e-01 } ,4.47314e+02, { 5.6e-01 } ,'E117 st8' run on 28 September 2022 at 11:52, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12929.RUN
4.59729e-01, { 1.9e-04 } ,7.02195e-04, { 7.1e-07 } ,1.36339e-03, { 9.1e-07 } ,8.81565e-04, { 1.3e-05 } ,1.17215e-03, { 1.0e-06 } ,5.12249e-04, { 1.4e-05 } ,3.99284e-04, { 5.5e-07 } ,1.35876e-05, { 9.6e-08 } ,4.31013e-04, { 5.4e-07 } ,4.69647e-04, { 4.8e-07 } ,1.18848e+00, { 3.3e-02 } ,8.59733e-01, { 9.3e-04 } ,3.37196e+02, { 2.6e-01 } ,3.92211e+02, { 3.7e-01 } ,'E117 st9' run on 28 September 2022 at 12:09, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12930.RUN
4.12775e-01, { 1.8e-04 } ,3.78887e-04, { 4.8e-07 } ,1.27486e-03, { 1.0e-06 } ,4.66863e-04, { 1.6e-05 } ,1.09180e-03, { 9.2e-07 } ,2.27207e-04, { 1.5e-05 } ,1.71784e-04, { 3.0e-07 } ,1.38886e-05, { 9.4e-08 } ,1.99525e-04, { 4.1e-07 } ,2.02718e-04, { 3.2e-07 } ,1.13874e+00, { 7.7e-02 } ,8.56412e-01, { 1.0e-03 } ,3.23781e+02, { 3.0e-01 } ,3.78066e+02, { 3.6e-01 } ,'E117 st10' run on 28 September 2022 at 12:26, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12931.RUN
1.50692e-01, { 6.4e-05 } ,9.51243e-05, { 2.4e-07 } ,4.67268e-04, { 5.5e-07 } ,1.19996e-04, { 1.6e-05 } ,3.96365e-04, { 4.5e-07 } ,8.48672e-05, { 1.4e-05 } ,1.26050e-04, { 3.0e-07 } ,1.33647e-05, { 9.5e-08 } ,6.90615e-05, { 2.3e-07 } ,1.52027e-04, { 3.5e-07 } ,1.22887e+00, { 2.0e-01 } ,8.48260e-01, { 1.4e-03 } ,3.22495e+02, { 4.1e-01 } ,3.80184e+02, { 4.6e-01 } ,'E118 st1' run on 28 September 2022 at 15:08, Raw data stored in - C:\Nu Noble\Instrument Settings\Data_12932.RUN
